Account,Account Description,Date,Period,Type,Num,Line,Doc No,Name ID,Name,Memo,Debit,Credit,Currency,Foreign Amount,Reversal Of
1200,Accounts Receivable,03/24/2026,03/2026,Invoice,JE-AR-10406,1,INV-10406,C-0348,Foxglove Market,,"27,246.68",,USD,,
1200,Accounts Receivable,03/24/2026,03/2026,Invoice,JE-AR-10418,1,INV-10418,C-0402,Verbena Supper Club,,"2,979.47",,USD,,
1200,Accounts Receivable,03/24/2026,03/2026,Payment,JE-CR-31634,2,INV-10341,C-0035,Velvet Taproom,,,"3,930.89",USD,,
1200,Accounts Receivable,03/24/2026,03/2026,Payment,JE-CR-31635,2,INV-10314,C-0120,Saltbox Kitchen,,,"1,250.00",USD,,
1200,Accounts Receivable,03/24/2026,03/2026,Payment,JE-CR-31636,2,INV-10352,C-0120,Saltbox Kitchen,,,"1,250.00",USD,,
1200,Accounts Receivable,03/24/2026,03/2026,Payment,JE-CR-31637,2,INV-10355,C-0130,Cinder Kitchen,,,"1,019.53",USD,,
1200,Accounts Receivable,03/24/2026,03/2026,Payment,JE-CR-31638,2,INV-10276,C-0183,Madrona Food Co-op,,,"16,883.54",USD,,
1200,Accounts Receivable,03/24/2026,03/2026,Payment,JE-CR-31639,2,INV-10268,C-0348,Foxglove Market,,,"16,366.94",USD,,
1200,Accounts Receivable,03/24/2026,03/2026,Payment,JE-CR-31640,2,INV-10316,C-0406,Wharf Cantina,,,"3,614.39",USD,,
1200,Accounts Receivable,03/24/2026,03/2026,Payment,JE-CR-31640,3,INV-10332,C-0406,Wharf Cantina,,,"1,667.67",USD,,
1200,Accounts Receivable,03/25/2026,03/2026,Invoice,JE-AR-10425,1,INV-10425,C-0133,Sawtooth Natural Foods,,"12,070.27",,USD,,
1200,Accounts Receivable,03/25/2026,03/2026,Invoice,JE-AR-10426,1,INV-10426,C-0221,Kiln Deli,,"3,403.84",,USD,,
1200,Accounts Receivable,03/25/2026,03/2026,Invoice,JE-AR-10428,1,INV-10428,C-0237,Plover Supper Club,,"1,308.42",,USD,,
1200,Accounts Receivable,03/25/2026,03/2026,Invoice,JE-AR-10429,1,INV-10429,C-0242,Pumice Cantina,,"1,740.21",,USD,,
1200,Accounts Receivable,03/25/2026,03/2026,Payment,JE-CR-31641,2,INV-10367,C-0001,Meadowlark Bistro,,,"2,415.82",USD,,
1200,Accounts Receivable,03/25/2026,03/2026,Payment,JE-CR-31642,2,INV-10255,C-0163,Elk Rock Provisions,,,"11,837.06",USD,,
1200,Accounts Receivable,03/25/2026,03/2026,Payment,JE-CR-31643,2,INV-10229,C-0396,Driftwood Pantry,,,"14,235.35",USD,,
1200,Accounts Receivable,03/25/2026,03/2026,Payment,JE-CR-31644,2,INV-10264,C-0427,Deschutes Food Hall,,,"14,897.69",USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Invoice,JE-AR-10419,1,INV-10419,C-0183,Madrona Food Co-op,,"14,771.31",,USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Invoice,JE-AR-10427,1,INV-10427,C-0329,Oxbow Smokehouse,,"2,400.00",,USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Invoice,JE-AR-10430,1,INV-10430,C-0108,Millrace Pizzeria,,"1,330.60",,USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Invoice,JE-AR-10438,1,INV-10438,C-0155,Lodestar Cafe,,"2,418.84",,USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Invoice,JE-AR-10439,1,INV-10439,C-0197,Elderberry Deli,,"3,401.87",,USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Invoice,JE-AR-10440,1,INV-10440,C-0427,Deschutes Food Hall,,"11,368.92",,USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Payment,JE-CR-31645,2,INV-10260,C-0064,Juniper Hill Foods,,,"21,451.13",USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Payment,JE-CR-31646,2,INV-10322,C-0083,Acorn Supper Club,,,"3,529.24",USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Payment,JE-CR-31647,2,INV-10224,C-0233,Rose City Market Hall,,,"20,619.60",USD,,
1200,Accounts Receivable,03/26/2026,03/2026,Payment,JE-CR-31648,2,INV-10232,C-0414,Belmont Natural Foods,,,"13,382.71",USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Invoice,JE-AR-10410,1,INV-10410,C-0200,Ember Lane Grocers,,"28,128.51",,USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Invoice,JE-AR-10431,1,INV-10431,C-0106,Fiddlehead Taproom,,"3,937.47",,USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Invoice,JE-AR-10432,1,INV-10432,C-0122,Owyhee Mercantile,,"27,657.31",,USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Invoice,JE-AR-10433,1,INV-10433,C-0132,Jubilee Cantina,,"1,998.32",,USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Invoice,JE-AR-10441,1,INV-10441,C-0129,Anchor Pizzeria,,"3,791.77",,USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Invoice,JE-AR-10446,1,INV-10446,C-0031,Oyster Taproom,,"2,135.45",,USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Payment,JE-CR-31649,2,INV-10242,C-0096,Pioneer Square Provisions,,,"20,727.83",USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Payment,JE-CR-31650,2,INV-10270,C-0133,Sawtooth Natural Foods,,,"16,960.88",USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Payment,JE-CR-31651,2,INV-10233,C-0147,Vashon Island Market,,,"14,542.81",USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Payment,JE-CR-31652,2,INV-10234,C-0186,Hawthorne Fresh Market,,,"12,682.86",USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Payment,JE-CR-31653,2,INV-10288,C-0200,Ember Lane Grocers,,,"28,140.68",USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Payment,JE-CR-31654,2,INV-10304,C-0206,Otter Brasserie,,,"3,232.54",USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Payment,JE-CR-31655,2,INV-10305,C-0237,Plover Supper Club,,,"1,925.18",USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Payment,JE-CR-31656,2,INV-10244,C-0273,Coldwater Creek Market,,,"27,605.07",USD,,
1200,Accounts Receivable,03/27/2026,03/2026,Payment,JE-CR-31657,2,INV-10306,C-0282,Yarrow Deli,,,"3,567.24",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10442,1,INV-10442,C-0389,Umpqua Valley Foods,,"23,285.19",,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10443,1,INV-10443,C-0415,Kestrel Market Hall,,"17,701.52",,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10450,1,INV-10450,C-0045,Bridgetown Pantry,,"26,629.68",,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10451,1,INV-10451,C-0331,Ironwood Grocery,,"26,479.75",,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10452,1,INV-10452,C-0351,Yeoman Brasserie,,"2,589.78",,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10455,1,INV-10455,C-0001,Meadowlark Bistro,,"2,577.47",,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10456,1,INV-10456,C-0089,Kinfolk Pizzeria,,"1,369.77",,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10457,1,INV-10457,C-0115,Gull Eatery,,"4,033.34",,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10458,1,INV-10458,C-0130,Cinder Kitchen,,"2,804.75",,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Invoice,JE-AR-10459,1,INV-10459,C-0359,Yew Grill,,748.95,,USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31658,2,INV-10324,C-0035,Velvet Taproom,,,"2,428.04",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31659,2,INV-10345,C-0047,Gable Brasserie,,,"2,373.51",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31660,2,INV-10387,C-0082,Chanterelle Supper Club,,,"2,413.24",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31661,2,INV-10245,C-0105,Whidbey Harvest Co-op,,,"27,441.36",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31662,2,INV-10252,C-0122,Owyhee Mercantile,,,"27,833.34",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31663,2,INV-10317,C-0177,Quarterdeck Tavern,,,"1,525.67",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31664,2,INV-10293,C-0186,Hawthorne Fresh Market,,,"11,080.87",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31665,2,INV-10374,C-0214,Nectar Noodle House,,,"3,286.86",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31666,2,INV-10353,C-0215,Nook Eatery,,,"3,218.26",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31667,2,INV-10394,C-0239,Larkspur Noodle House,,,"2,152.65",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31668,2,INV-10262,C-0335,Mountain Grocers Inc.,,,"19,806.28",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31669,2,INV-10315,C-0378,Yellowjacket Taproom,,,"1,590.40",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31670,2,INV-10286,C-0389,Umpqua Valley Foods,,,"25,286.64",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31671,2,INV-10323,C-0401,Pinewood Kitchen,,,"3,376.55",USD,,
1200,Accounts Receivable,03/30/2026,03/2026,Payment,JE-CR-31671,3,INV-10362,C-0401,Pinewood Kitchen,,,"1,893.50",USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Invoice,JE-AR-10420,1,INV-10420,C-0357,Mountain Grocers LLC,,"15,705.30",,USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Invoice,JE-AR-10421,1,INV-10421,C-0379,Filbert & Oak Market,,"26,928.94",,USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Invoice,JE-AR-10434,1,INV-10434,C-0147,Vashon Island Market,,"23,238.19",,USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Invoice,JE-AR-10447,1,INV-10447,C-0399,Larch Mountain Mercantile,,"21,063.10",,USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Invoice,JE-AR-10460,1,INV-10460,C-0050,Aster Kitchen,,"4,000.61",,USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Invoice,JE-AR-10461,1,INV-10461,C-0219,Huckleberry Grill,,"2,485.52",,USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Payment,JE-CR-31672,2,INV-10254,C-0069,Riverbend Natural Grocers,,,"26,627.75",USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Payment,JE-CR-31673,2,INV-10269,C-0090,Zigzag Mountain Grocery,,,"12,860.13",USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Payment,JE-CR-31674,2,INV-10389,C-0219,Huckleberry Grill,,,"1,977.37",USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Payment,JE-CR-31675,2,INV-10303,C-0357,Mountain Grocers LLC,,,"13,596.59",USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Payment,JE-CR-31676,2,INV-10330,C-0397,Fable Kitchen,,,928.60,USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Payment,JE-CR-31677,2,INV-10307,C-0415,Kestrel Market Hall,,,"11,704.08",USD,,
1200,Accounts Receivable,03/31/2026,03/2026,Payment,JE-CR-31678,2,INV-10287,C-0420,Nehalem Bay Grocers,,,"23,206.93",USD,,
1200,Accounts Receivable,04/01/2026,04/2026,Invoice,JE-AR-10256,1,INV-10256,C-0301,Alpenkost GmbH,,"9,779.79",,EUR,"9,045.31",
1200,Accounts Receivable,04/01/2026,04/2026,Invoice,JE-AR-10424,1,INV-10424,C-0396,Driftwood Pantry,,"25,267.05",,USD,,
1200,Accounts Receivable,04/01/2026,04/2026,Invoice,JE-AR-10435,1,INV-10435,C-0186,Hawthorne Fresh Market,,"25,722.89",,USD,,
1200,Accounts Receivable,04/01/2026,04/2026,Invoice,JE-AR-10444,1,INV-10444,C-0414,Belmont Natural Foods,,"18,163.25",,USD,,
1200,Accounts Receivable,04/01/2026,04/2026,Invoice,JE-AR-10469,1,INV-10469,C-0154,Green Valley Cooperative Market,,"26,513.61",,USD,,
1200,Accounts Receivable,04/01/2026,04/2026,Payment,JE-CR-31679,2,INV-10342,C-0121,Upland Kitchen,,,"3,488.07",USD,,
1200,Accounts Receivable,04/01/2026,04/2026,Payment,JE-CR-31680,2,INV-10291,C-0147,Vashon Island Market,,,"23,144.60",USD,,
1200,Accounts Receivable,04/01/2026,04/2026,Payment,JE-CR-31681,2,INV-10331,C-0283,Yardarm Smokehouse,,,"2,336.22",USD,,
1200,Accounts Receivable,04/01/2026,04/2026,Payment,JE-CR-31682,2,INV-10368,C-0298,Nimbus Cafe,,,"1,971.39",USD,,
1200,Accounts Receivable,04/01/2026,04/2026,Payment,JE-CR-31683,2,INV-10325,C-0396,Driftwood Pantry,,,"17,397.59",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Invoice,JE-AR-10448,1,INV-10448,C-0233,Rose City Market Hall,,"18,766.80",,USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Invoice,JE-AR-10470,1,INV-10470,C-0308,Northstar Deli,,"2,180.16",,USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Invoice,JE-AR-10474,1,INV-10474,C-0380,Quill Grill,,"1,932.96",,USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31684,2,INV-10379,C-0056,Granary Pizzeria,,,"3,314.59",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31685,2,INV-10347,C-0130,Cinder Kitchen,,,"3,486.15",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31686,2,INV-10369,C-0132,Jubilee Cantina,,,"4,008.65",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31687,2,INV-10249,C-0198,GREEN VALLEY COOP #2,,,"16,422.82",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31688,2,INV-10393,C-0204,Foundry Bakery,,,"1,291.59",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31688,3,INV-10404,C-0204,Foundry Bakery,,,"2,966.21",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31689,2,INV-10401,C-0206,Otter Brasserie,,,"1,934.23",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31690,2,INV-10343,C-0272,Ramble Deli,,,"3,719.65",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31691,2,INV-10411,C-0305,Bittern Bistro,,,"4,160.19",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31692,2,INV-10402,C-0324,Obsidian Grill,,,"2,978.85",USD,,
1200,Accounts Receivable,04/02/2026,04/2026,Payment,JE-CR-31693,2,INV-10263,C-0400,Salmonberry Market,,,"19,331.23",USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Invoice,JE-AR-10436,1,INV-10436,C-0193,Quinault Country Store,,"25,221.60",,USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Invoice,JE-AR-10449,1,INV-10449,C-0420,Nehalem Bay Grocers,,"12,393.77",,USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Invoice,JE-AR-10453,1,INV-10453,C-0046,Yakima Orchard Market,,"20,933.03",,USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Invoice,JE-AR-10454,1,INV-10454,C-0096,Pioneer Square Provisions,,"20,156.87",,USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Invoice,JE-AR-10462,1,INV-10462,C-0088,Palouse Provisions,,"11,978.31",,USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Invoice,JE-AR-10471,1,INV-10471,C-0112,Loam Bakery,,"3,055.24",,USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Invoice,JE-AR-10475,1,INV-10475,C-0115,Gull Eatery,,"3,297.06",,USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Payment,JE-CR-31694,2,INV-10250,C-0012,Olallie Market,,,"18,089.65",USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Payment,JE-CR-31695,2,INV-10251,C-0033,Treasure Valley Market,,,"25,655.12",USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Payment,JE-CR-31696,2,INV-10302,C-0046,Yakima Orchard Market,,,"15,968.08",USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Payment,JE-CR-31697,2,INV-10386,C-0075,Vesper Pizzeria,,,766.37,USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Payment,JE-CR-31698,2,INV-10336,C-0193,Quinault Country Store,,,"18,869.53",USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Payment,JE-CR-31699,2,INV-10292,C-0399,Larch Mountain Mercantile,,,"22,944.72",USD,,
1200,Accounts Receivable,04/03/2026,04/2026,Payment,JE-CR-31700,2,INV-10385,C-0425,Thistle Pizzeria,,,"2,578.31",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10464,1,INV-10464,C-0143,Gorge Valley Co-op,,"15,912.39",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10465,1,INV-10465,C-0330,Alder Street Market,,"16,278.68",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10472,1,INV-10472,C-0335,Mountain Grocers Inc.,,"13,145.62",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10476,1,INV-10476,C-0090,Zigzag Mountain Grocery,,"22,500.87",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10477,1,INV-10477,C-0133,Sawtooth Natural Foods,,"23,596.99",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10478,1,INV-10478,C-0163,Elk Rock Provisions,,"22,694.03",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10479,1,INV-10479,C-0198,GREEN VALLEY COOP #2,,"28,504.16",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10480,1,INV-10480,C-0275,Tamarack Smokehouse,,"1,534.22",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10481,1,INV-10481,C-0348,Foxglove Market,,"22,064.11",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10483,1,INV-10483,C-0037,Bellwether Tavern,,"3,903.22",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10484,1,INV-10484,C-0050,Aster Kitchen,,"3,288.58",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10485,1,INV-10485,C-0206,Otter Brasserie,,"1,106.18",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10486,1,INV-10486,C-0218,Undertow Bakery,,"2,354.75",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10488,1,INV-10488,C-0055,Lumen Kitchen,,"2,864.35",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10489,1,INV-10489,C-0093,Heron Cafe,,"3,574.86",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10490,1,INV-10490,C-0273,Coldwater Creek Market,,"18,748.89",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10491,1,INV-10491,C-0297,Canopy Deli,,"3,837.93",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Invoice,JE-AR-10492,1,INV-10492,C-0406,Wharf Cantina,,"2,723.76",,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31701,2,INV-10265,C-0027,Cascade Harvest Grocers,,,"11,533.86",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31702,2,INV-10328,C-0027,Cascade Harvest Grocers,,,"12,981.31",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31703,2,INV-10296,C-0045,Bridgetown Pantry,,,"27,093.40",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31704,2,INV-10309,C-0064,Juniper Hill Foods,,,"15,014.13",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31705,2,INV-10361,C-0106,Fiddlehead Taproom,,,"1,469.49",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31706,2,INV-10400,C-0182,Jasper Bakery,,,"3,417.54",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31707,2,INV-10422,C-0272,Ramble Deli,,,745.02,USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31708,2,INV-10416,C-0278,Sorrel Cantina,,,"2,522.58",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31709,2,INV-10390,C-0297,Canopy Deli,,,"1,971.79",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31710,2,INV-10375,C-0308,Northstar Deli,,,"3,133.78",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31711,2,INV-10349,C-0329,Oxbow Smokehouse,,,"2,970.99",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31712,2,INV-10266,C-0331,Ironwood Grocery,,,"23,985.37",USD,,
1200,Accounts Receivable,04/06/2026,04/2026,Payment,JE-CR-31713,2,INV-10351,C-0400,Salmonberry Market,,,"11,628.61",USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Invoice,JE-AR-10463,1,INV-10463,C-0183,Madrona Food Co-op,,"19,026.90",,USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Invoice,JE-AR-10467,1,INV-10467,C-0306,Tillamook Road Grocery,,"25,671.58",,USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Invoice,JE-AR-10487,1,INV-10487,C-0381,Rookery Cafe,,"3,444.09",,USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Invoice,JE-AR-10493,1,INV-10493,C-0064,Juniper Hill Foods,,"17,562.79",,USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Invoice,JE-AR-10494,1,INV-10494,C-0069,Riverbend Natural Grocers,,"15,402.42",,USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Invoice,JE-AR-10495,1,INV-10495,C-0105,Whidbey Harvest Co-op,,"17,108.04",,USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Invoice,JE-AR-10496,1,INV-10496,C-0237,Plover Supper Club,,"3,261.65",,USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Invoice,JE-AR-10500,1,INV-10500,C-0089,Kinfolk Pizzeria,,"3,323.82",,USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Payment,JE-CR-31714,2,INV-10430,C-0108,Millrace Pizzeria,,,"1,330.60",USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Payment,JE-CR-31715,2,INV-10439,C-0197,Elderberry Deli,,,"3,401.87",USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Payment,JE-CR-31716,2,INV-10289,C-0233,Rose City Market Hall,,,"14,801.76",USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Payment,JE-CR-31717,2,INV-10395,C-0296,Bluebird Smokehouse,,,"1,182.12",USD,,
1200,Accounts Receivable,04/07/2026,04/2026,Payment,JE-CR-31718,2,INV-10281,C-0414,Belmont Natural Foods,,,"18,191.63",USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10466,1,INV-10466,C-0012,Olallie Market,,"12,851.26",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10468,1,INV-10468,C-0027,Cascade Harvest Grocers,,"21,094.10",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10473,1,INV-10473,C-0033,Treasure Valley Market,,"20,503.00",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10482,1,INV-10482,C-0427,Deschutes Food Hall,,"15,784.59",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10497,1,INV-10497,C-0261,Harbor Tavern,,"1,984.46",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10498,1,INV-10498,C-0369,Eddy Pizzeria,,"2,229.04",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10501,1,INV-10501,C-0208,Ursa Noodle House,,"1,721.60",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10502,1,INV-10502,C-0390,Dogwood Bistro,,"3,223.65",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10503,1,INV-10503,C-0400,Salmonberry Market,,"14,718.34",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10507,1,INV-10507,C-0037,Bellwether Tavern,,"1,118.39",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Invoice,JE-AR-10508,1,INV-10508,C-0136,Redtail Brasserie,,"1,859.03",,USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Payment,JE-CR-31719,2,INV-10373,C-0087,Inkwell Supper Club,,,"3,932.48",USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Payment,JE-CR-31720,2,INV-10339,C-0122,Owyhee Mercantile,,,"21,953.97",USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Payment,JE-CR-31721,2,INV-10380,C-0250,Nettle Cantina,,,"2,178.98",USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Payment,JE-CR-31722,2,INV-10384,C-0359,Yew Grill,,,"3,806.99",USD,,
1200,Accounts Receivable,04/08/2026,04/2026,Payment,JE-CR-31723,2,INV-10418,C-0402,Verbena Supper Club,,,"2,979.47",USD,,
1200,Accounts Receivable,04/09/2026,04/2026,Invoice,JE-AR-10611,1,INV-10611,C-0301,Alpenkost GmbH,,"5,450.00",,USD,,
1200,Accounts Receivable,04/09/2026,04/2026,Payment,JE-CR-31724,2,INV-10308,C-0088,Palouse Provisions,,,"20,233.38",USD,,
1200,Accounts Receivable,04/09/2026,04/2026,Payment,JE-CR-31725,2,INV-10297,C-0107,Green Valley Co-op,,,"23,991.49",USD,,
1200,Accounts Receivable,04/09/2026,04/2026,Payment,JE-CR-31726,2,INV-10426,C-0221,Kiln Deli,,,"3,403.84",USD,,
1200,Accounts Receivable,04/09/2026,04/2026,Payment,JE-CR-31727,2,INV-10429,C-0242,Pumice Cantina,,,"1,740.21",USD,,
1200,Accounts Receivable,04/09/2026,04/2026,Payment,JE-CR-31728,2,INV-10327,C-0348,Foxglove Market,,,"25,441.84",USD,,
